SM,ST,Temp,Humidity,SR,Rain,PSM
102.29,70.44,78.44,38.5,16.23,0,102.279771
93.09,70.44,78.44,38.5,16.23,0,93.080691
102.29,70.44,78.44,38.6,16.23,0,102.279771
92.89,70.44,78.44,38.5,16.23,0,92.880711
92.58,70.26,78.26,38.5,16.23,0,92.570742
102.19,70.26,78.26,38.6,16.32,0,102.179781
95.31,70.26,78.26,38.5,16.23,0,95.300469
94,70.26,78.26,38.6,16.32,0,93.9906
102.29,70.26,78.26,38.5,16.23,0,102.279771
92.78,70.26,78.26,38.5,16.23,0,92.770722
102.29,70.26,78.26,38.6,16.23,0,102.279771
96.53,70.26,78.26,38.6,16.23,0,96.520347
93.49,70.26,78.26,38.5,16.23,0,93.480651
100.77,70.26,78.26,38.5,16.32,0,100.759923
94.3,70.26,78.26,38.4,16.42,0,94.29057
92.58,70.26,78.26,38.5,16.32,0,92.570742
102.29,70.26,78.26,38.5,16.32,0,102.279771
92.99,70.26,78.26,38.5,16.32,0,92.980701
101.78,70.26,78.26,38.6,16.23,0,101.769822
95.31,70.26,78.26,38.6,16.32,0,95.300469
92.89,70.08,78.08,38.5,16.23,0,92.880711
100.77,70.26,78.26,38.5,16.23,0,100.759923
92.68,70.26,78.26,38.6,16.23,0,92.670732
92.89,70.26,78.26,38.5,16.23,0,92.880711
94.2,70.26,78.26,38.4,16.23,0,94.19058
101.98,70.08,78.08,38.4,16.32,0,101.969802
92.89,70.26,78.26,38.4,16.23,0,92.880711
92.99,70.08,78.08,38.5,16.32,0,92.980701
101.48,70.08,78.08,38.5,16.32,0,101.469852
94.4,70.08,78.08,38.5,16.23,0,94.39056
93.39,70.08,78.08,38.6,16.32,0,93.380661
102.29,70.08,78.08,38.5,16.23,0,102.279771
93.49,70.08,78.08,38.5,16.32,0,93.480651
101.48,70.08,78.08,38.5,16.23,0,101.469852
93.09,70.08,78.08,38.5,16.23,0,93.080691
102.29,70.08,78.08,38.5,16.32,0,102.279771
93.29,70.08,78.08,38.6,16.23,0,93.280671
101.68,70.08,78.08,38.6,16.32,0,101.669832
102.29,70.08,78.08,38.6,16.13,0,102.279771
93.19,70.08,78.08,38.6,16.32,0,93.180681
101.88,70.08,78.08,38.6,16.23,0,101.869812
93.19,70.08,78.08,38.6,16.23,0,93.180681
96.93,70.08,78.08,38.6,16.32,0,96.920307
97.64,70.08,78.08,38.5,16.23,0,97.630236
93.49,70.08,78.08,38.5,16.23,0,93.480651
102.29,70.08,78.08,38.4,16.23,0,102.279771
92.78,70.08,78.08,38.5,16.23,0,92.770722
97.33,70.08,78.08,38.5,16.32,0,97.320267
94.91,70.08,78.08,38.5,16.32,0,94.900509
100.67,70.08,78.08,38.5,16.32,0,100.659933
102.29,70.08,78.08,38.7,16.32,0,102.279771
94.4,70.08,78.08,38.6,16.32,0,94.39056
93.49,70.08,78.08,38.7,16.23,0,93.480651
102.19,70.08,78.08,38.6,16.23,0,102.179781
101.18,70.08,78.08,38.6,16.23,0,101.169882
92.99,70.08,78.08,38.6,16.23,0,92.980701
102.29,70.08,78.08,38.6,16.23,0,102.279771
92.89,70.08,78.08,38.6,16.23,0,92.880711
93.8,70.08,78.08,38.5,16.32,0,93.79062
99.15,70.08,78.08,38.6,16.23,0,99.140085
93.69,70.08,78.08,38.6,16.32,0,93.680631
98.85,70.08,78.08,38.7,16.32,0,98.840115
94.81,70.08,78.08,38.7,16.23,0,94.800519
93.09,70.08,78.08,38.7,16.23,0,93.080691
93.9,70.08,78.08,38.6,16.23,0,93.89061
92.99,70.08,78.08,38.7,16.32,0,92.980701
97.03,70.08,78.08,38.6,16.23,0,97.020297
93.59,70.26,78.26,38.4,16.23,0,93.580641
93.49,70.08,78.08,38.4,16.32,0,93.480651
93.29,70.08,78.08,38.5,16.23,0,93.280671
100.06,70.08,78.08,38.6,16.23,0,100.049994
100.77,70.08,78.08,38.6,16.23,0,100.759923
95.01,70.08,78.08,38.5,16.23,0,95.000499
98.55,70.08,78.08,38.4,16.23,0,98.540145
93.9,70.08,78.08,38.4,16.13,0,93.89061
94.3,70.08,78.08,38.5,16.32,0,94.29057
93.49,70.08,78.08,38.4,16.23,0,93.480651
102.29,70.08,78.08,38.3,16.32,0,102.279771
93.19,70.08,78.08,38.4,16.23,0,93.180681
101.48,70.08,78.08,38.4,16.32,0,101.469852
100.67,70.08,78.08,38.5,16.23,0,100.659933
93.69,70.08,78.08,38.5,16.23,0,93.680631
101.98,70.08,78.08,38.5,16.23,0,101.969802
93.69,70.08,78.08,38.5,16.32,0,93.680631
97.23,70.08,78.08,38.4,16.32,0,97.220277
93.69,70.08,78.08,38.4,16.23,0,93.680631
99.05,70.08,78.08,38.5,16.32,0,99.040095
99.86,70.08,78.08,38.5,16.32,0,99.850014
93.19,70.08,78.08,38.5,16.23,0,93.180681
94.1,70.08,78.08,38.3,16.32,0,94.09059
93.09,69.9,77.9,38.3,16.23,0,93.080691
97.54,70.08,78.08,38.4,16.32,0,97.530246
102.29,69.9,77.9,38.5,16.13,0,102.279771
102.29,69.9,77.9,38.4,16.23,0,102.279771
94.1,69.9,77.9,38.5,16.13,0,94.09059
93.09,69.9,77.9,38.5,16.13,0,93.080691
101.88,69.9,77.9,38.5,16.13,0,101.869812
95.01,69.9,77.9,38.4,16.52,0,95.000499
92.99,69.9,77.9,38.4,16.13,0,92.980701
102.29,69.9,77.9,38.5,16.52,0,102.279771
93.69,69.9,77.9,38.5,16.52,0,93.680631
101.68,69.9,77.9,38.5,16.52,0,101.669832
93.69,69.9,77.9,38.4,16.62,0,93.680631
100.97,69.9,77.9,38.4,16.62,0,100.959903
94,69.9,77.9,38.5,16.52,0,93.9906
98.85,69.9,77.9,38.6,16.62,0,98.840115
93.59,69.9,77.9,38.5,16.52,0,93.580641
93.49,69.9,77.9,38.6,16.62,0,93.480651
102.29,69.9,77.9,38.6,16.52,0,102.279771
93.8,69.9,77.9,38.6,16.52,0,93.79062
95.72,69.9,77.9,38.7,16.62,0,95.710428
98.65,69.9,77.9,38.6,16.62,0,98.640135
93.09,69.9,77.9,38.5,16.52,0,93.080691
102.29,69.9,77.9,38.6,16.62,0,102.279771
93.09,69.9,77.9,38.6,16.62,0,93.080691
101.28,69.72,77.72,38.6,16.52,0,101.269872
93.9,69.9,77.9,38.6,16.52,0,93.89061
101.78,69.9,77.9,38.6,16.42,0,101.769822
93.19,69.9,77.9,38.6,16.62,0,93.180681
101.98,69.9,77.9,38.7,16.62,0,101.969802
93.19,69.9,77.9,38.6,16.52,0,93.180681
100.37,69.9,77.9,38.6,16.62,0,100.359963
93.9,69.9,77.9,38.7,16.62,0,93.89061
101.28,69.9,77.9,38.6,16.62,0,101.269872
97.23,69.9,77.9,38.6,16.62,0,97.220277
94.2,69.9,77.9,38.6,16.52,0,94.19058
102.29,69.72,77.72,38.5,16.52,0,102.279771
93.9,69.72,77.72,38.5,16.52,0,93.89061
94,69.72,77.72,38.5,16.52,0,93.9906
93.39,69.72,77.72,38.6,16.52,0,93.380661
93.29,69.9,77.9,38.5,16.52,0,93.280671
96.73,69.72,77.72,38.5,16.72,0,96.720327
102.29,69.72,77.72,38.6,16.62,0,102.279771
93.49,69.72,77.72,38.6,16.62,0,93.480651
96.22,69.72,77.72,38.6,16.62,0,96.210378
99.25,69.72,77.72,38.5,16.62,0,99.240075
94.71,69.72,77.72,38.5,16.62,0,94.700529
93.19,69.72,77.72,38.5,16.52,0,93.180681
100.87,69.72,77.72,38.5,16.62,0,100.859913
97.84,69.72,77.72,38.5,16.52,0,97.830216
97.03,69.72,77.72,38.5,16.62,0,97.020297
96.63,69.72,77.72,38.5,16.62,0,96.620337
100.87,69.72,77.72,38.5,16.52,0,100.859913
93.69,69.72,77.72,38.7,16.62,0,93.680631
102.29,69.72,77.72,38.6,16.52,0,102.279771
93.19,69.72,77.72,38.6,16.52,0,93.180681
100.97,69.72,77.72,38.6,16.72,0,100.959903
99.96,69.72,77.72,38.6,16.52,0,99.950004
94.1,69.72,77.72,38.6,16.52,0,94.09059
101.07,69.72,77.72,38.5,16.52,0,101.059893
95.41,69.72,77.72,38.6,16.62,0,95.400459
96.73,69.72,77.72,38.6,16.62,0,96.720327
102.29,69.72,77.72,38.7,16.62,0,102.279771
97.23,69.72,77.72,38.6,16.62,0,97.220277
101.48,69.72,77.72,38.6,16.62,0,101.469852
95.01,69.72,77.72,38.5,16.62,0,95.000499
93.09,69.72,77.72,38.7,16.52,0,93.080691
101.78,69.72,77.72,38.6,16.62,0,101.769822
97.13,69.72,77.72,38.6,16.62,0,97.120287
93.19,69.72,77.72,38.7,16.62,0,93.180681
100.16,69.72,77.72,38.6,16.42,0,100.149984
95.41,69.72,77.72,38.6,16.32,0,95.400459
101.58,69.72,77.72,38.6,16.42,0,101.569842
93.69,69.72,77.72,38.6,16.32,0,93.680631
97.54,69.72,77.72,38.6,16.52,0,97.530246
102.29,69.72,77.72,38.5,16.42,0,102.279771
100.27,69.72,77.72,38.5,16.42,0,100.259973
93.69,69.72,77.72,38.5,16.42,0,93.680631
97.64,69.72,77.72,38.5,16.42,0,97.630236
101.38,69.54,77.54,38.5,16.52,0,101.369862
99.15,69.54,77.54,38.7,16.42,0,99.140085
93.8,69.54,77.54,38.7,16.32,0,93.79062
101.48,69.54,77.54,38.7,16.42,0,101.469852
93.8,69.54,77.54,38.8,16.42,0,93.79062
101.88,69.54,77.54,38.8,16.42,0,101.869812
93.49,69.54,77.54,38.8,16.32,0,93.480651
102.29,69.54,77.54,38.8,16.42,0,102.279771
93.39,69.54,77.54,38.7,16.52,0,93.380661
101.48,69.54,77.54,38.7,16.52,0,101.469852
93.29,69.54,77.54,38.8,16.52,0,93.280671
98.55,69.54,77.54,38.8,16.32,0,98.540145
100.87,69.54,77.54,38.9,16.42,0,100.859913
93.39,69.54,77.54,39,16.42,0,93.380661
102.29,69.54,77.54,38.9,16.32,0,102.279771
93.9,69.54,77.54,38.9,16.42,0,93.89061
96.32,69.54,77.54,39,16.42,0,96.310368
98.65,69.54,77.54,39,16.52,0,98.640135
97.94,69.54,77.54,38.9,16.42,0,97.930206
93.39,69.54,77.54,38.9,16.32,0,93.380661
101.38,69.54,77.54,38.9,16.42,0,101.369862
93.39,69.54,77.54,38.9,16.42,0,93.380661
102.29,69.54,77.54,38.9,16.42,0,102.279771
94.3,69.54,77.54,38.9,16.42,0,94.29057
93.69,69.54,77.54,38.8,16.42,0,93.680631
100.37,69.54,77.54,38.9,16.42,0,100.359963
99.86,69.54,77.54,38.9,16.42,0,99.850014
101.07,69.54,77.54,38.9,16.32,0,101.059893
93.49,69.54,77.54,38.9,16.42,0,93.480651
97.33,69.54,77.54,38.9,16.42,0,97.320267
94.6,69.54,77.54,38.9,16.42,0,94.59054
94.2,69.54,77.54,38.9,16.52,0,94.19058
102.29,69.54,77.54,39,16.42,0,102.279771
93.69,69.54,77.54,39,16.42,0,93.680631
101.07,69.54,77.54,39,16.42,0,101.059893
93.9,69.54,77.54,39,16.42,0,93.89061
100.37,69.54,77.54,39,16.52,0,100.359963
94.4,69.54,77.54,39,16.42,0,94.39056
97.44,69.54,77.54,39,16.42,0,97.430256
100.37,69.54,77.54,39,16.32,0,100.359963
93.09,69.54,77.54,39,16.32,0,93.080691
100.16,69.54,77.54,39,16.42,0,100.149984
93.29,69.54,77.54,38.9,16.42,0,93.280671
95.41,69.54,77.54,38.9,16.42,0,95.400459
93.8,69.54,77.54,39,16.32,0,93.79062
101.98,69.54,77.54,39,16.32,0,101.969802
93.69,69.54,77.54,39,16.32,0,93.680631
102.29,69.54,77.54,39.1,16.32,0,102.279771
94.2,69.54,77.54,39.1,16.42,0,94.19058
98.55,69.54,77.54,39,16.32,0,98.540145
94,69.54,77.54,39,16.42,0,93.9906
93.19,69.54,77.54,39.1,16.42,0,93.180681
99.86,69.54,77.54,39,16.42,0,99.850014
93.29,69.54,77.54,39.1,16.42,0,93.280671
93.49,69.54,77.54,39.1,16.32,0,93.480651
102.29,69.54,77.54,39.1,16.42,0,102.279771
93.9,69.54,77.54,39.1,16.42,0,93.89061
100.97,69.54,77.54,39.1,16.32,0,100.959903
94.1,69.54,77.54,39,16.42,0,94.09059
102.29,69.54,77.54,39,16.32,0,102.279771
95.31,69.54,77.54,39.1,16.42,0,95.300469
101.18,69.54,77.54,39,16.32,0,101.169882
94.2,69.54,77.54,39,16.42,0,94.19058
93.39,69.54,77.54,39,16.52,0,93.380661
97.74,69.54,77.54,39.1,16.32,0,97.730226
93.49,69.54,77.54,39.1,16.42,0,93.480651
99.15,69.54,77.54,39.1,16.32,0,99.140085
102.29,69.54,77.54,39.2,16.52,0,102.279771
93.59,69.54,77.54,39.1,16.42,0,93.580641
101.18,69.54,77.54,39.1,16.42,0,101.169882
96.02,69.54,77.54,39.1,16.52,0,96.010398
102.29,69.54,77.54,39.2,16.32,0,102.279771
93.39,69.54,77.54,39.2,16.42,0,93.380661
102.29,69.54,77.54,39.3,16.42,0,102.279771
93.39,69.54,77.54,39.2,16.32,0,93.380661
102.29,69.54,77.54,39.2,16.42,0,102.279771
97.03,69.54,77.54,39.3,16.42,0,97.020297
93.49,69.54,77.54,39.3,16.42,0,93.480651
100.57,69.54,77.54,39.3,16.42,0,100.559943
102.29,69.54,77.54,39.4,16.52,0,102.279771
93.39,69.54,77.54,39.4,16.42,0,93.380661
96.53,69.54,77.54,39.3,16.52,0,96.520347
102.29,69.54,77.54,39.5,16.42,0,102.279771
93.59,69.54,77.54,39.3,16.42,0,93.580641
102.29,69.54,77.54,39.4,16.42,0,102.279771
102.29,69.54,77.54,39.5,16.52,0,102.279771
93.29,69.54,77.54,39.5,16.42,0,93.280671
101.28,69.54,77.54,39.3,16.42,0,101.269872
93.39,69.54,77.54,39.3,16.42,0,93.380661
102.29,69.54,77.54,39.3,16.52,0,102.279771
93.8,69.54,77.54,39.4,16.42,0,93.79062
101.88,69.54,77.54,39.4,16.42,0,101.869812
93.9,69.54,77.54,39.4,16.42,0,93.89061
101.68,69.54,77.54,39.5,16.42,0,101.669832
94.3,69.54,77.54,39.5,16.42,0,94.29057
101.78,69.54,77.54,39.4,16.32,0,101.769822
93.59,69.54,77.54,39.5,16.32,0,93.580641
93.09,69.54,77.54,39.5,16.42,0,93.080691
93.49,69.54,77.54,39.6,16.52,0,93.480651
93.59,69.54,77.54,39.5,16.42,0,93.580641
97.94,69.54,77.54,39.6,16.42,0,97.930206
97.74,69.54,77.54,39.5,16.42,0,97.730226
94.91,69.54,77.54,39.5,16.42,0,94.900509
93.19,69.54,77.54,39.5,16.32,0,93.180681
97.23,69.54,77.54,39.5,16.32,0,97.220277
102.29,69.54,77.54,39.6,16.32,0,102.279771
102.29,69.54,77.54,39.6,16.42,0,102.279771
94.5,69.54,77.54,39.7,16.32,0,94.49055
93.69,69.54,77.54,39.5,16.42,0,93.680631
97.44,69.54,77.54,39.6,16.32,0,97.430256
93.29,69.54,77.54,39.5,16.32,0,93.280671
95.51,69.54,77.54,39.6,16.42,0,95.500449
95.01,69.54,77.54,39.8,16.42,0,95.000499
93.39,69.54,77.54,39.6,16.42,0,93.380661
93.39,69.54,77.54,39.7,16.42,0,93.380661
94,69.54,77.54,39.6,16.32,0,93.9906
94.5,69.54,77.54,39.6,16.52,0,94.49055
94,69.54,77.54,39.6,16.42,0,93.9906
99.96,69.54,77.54,39.6,16.42,0,99.950004
93.69,69.54,77.54,39.7,16.42,0,93.680631
100.47,69.54,77.54,39.6,16.42,0,100.459953
98.95,69.54,77.54,39.8,16.42,0,98.940105
102.29,69.54,77.54,39.7,16.42,0,102.279771
95.01,69.54,77.54,39.6,16.42,0,95.000499
93.29,69.54,77.54,39.6,16.42,0,93.280671
100.57,69.54,77.54,39.5,16.32,0,100.559943
96.53,69.54,77.54,39.6,16.42,0,96.520347
97.74,69.54,77.54,39.6,16.42,0,97.730226
93.8,69.54,77.54,39.6,16.52,0,93.79062
102.09,69.54,77.54,39.5,16.42,0,102.079791
100.06,69.54,77.54,39.6,16.42,0,100.049994
102.29,69.36,77.36,39.6,16.42,0,102.279771
100.27,69.36,77.36,39.6,16.42,0,100.259973
93.69,69.36,77.36,39.6,16.42,0,93.680631
93.29,69.36,77.36,39.6,16.42,0,93.280671
93.8,69.54,77.54,39.6,16.42,0,93.79062
101.48,69.36,77.36,39.6,16.42,0,101.469852
94,69.54,77.54,39.6,16.52,0,93.9906
96.02,69.54,77.54,39.5,16.32,0,96.010398
93.8,69.36,77.36,39.6,16.42,0,93.79062
93.59,69.36,77.36,39.6,16.42,0,93.580641
102.29,69.36,77.36,39.5,16.42,0,102.279771
94.71,69.36,77.36,39.5,16.52,0,94.700529
93.19,69.36,77.36,39.5,16.42,0,93.180681
96.22,69.36,77.36,39.5,16.42,0,96.210378
100.87,69.36,77.36,39.6,16.42,0,100.859913
98.75,69.36,77.36,39.5,16.42,0,98.740125
102.29,69.36,77.36,39.5,16.52,0,102.279771
101.58,69.36,77.36,39.5,16.52,0,101.569842
94,69.36,77.36,39.5,16.32,0,93.9906
102.09,69.36,77.36,39.5,16.42,0,102.079791
93.29,69.36,77.36,39.6,16.32,0,93.280671
102.29,69.36,77.36,39.6,16.32,0,102.279771
98.85,69.36,77.36,39.6,16.42,0,98.840115
96.32,69.36,77.36,39.5,16.52,0,96.310368
93.9,69.36,77.36,39.5,16.32,0,93.89061
98.95,69.36,77.36,39.5,16.42,0,98.940105
93.39,69.36,77.36,39.6,16.42,0,93.380661
97.54,69.36,77.36,39.6,16.32,0,97.530246
95.11,69.54,77.54,39.6,16.32,0,95.100489
98.45,69.36,77.36,39.6,16.42,0,98.440155
96.93,69.36,77.36,39.6,16.42,0,96.920307
94.6,69.36,77.36,39.5,16.42,0,94.59054
94,69.36,77.36,39.6,16.42,0,93.9906
98.24,69.36,77.36,39.6,16.42,0,98.230176
101.07,69.36,77.36,39.7,16.32,0,101.059893
93.39,69.36,77.36,39.7,16.52,0,93.380661
102.29,69.36,77.36,39.7,16.42,0,102.279771
93.29,69.36,77.36,39.8,16.42,0,93.280671
95.21,69.36,77.36,39.8,16.42,0,95.200479
101.58,69.36,77.36,39.8,16.32,0,101.569842
93.9,69.36,77.36,39.7,16.42,0,93.89061
93.29,69.36,77.36,39.7,16.32,0,93.280671
93.49,69.36,77.36,39.7,16.52,0,93.480651
101.98,69.36,77.36,39.8,16.42,0,101.969802
93.49,69.36,77.36,39.8,16.42,0,93.480651
102.29,69.36,77.36,39.8,16.52,0,102.279771
93.09,69.36,77.36,39.8,16.42,0,93.080691
93.29,69.36,77.36,39.8,16.52,0,93.280671
102.29,69.36,77.36,39.8,16.32,0,102.279771
93.49,69.36,77.36,39.8,16.52,0,93.480651
99.96,69.36,77.36,39.9,16.42,0,99.950004
93.39,69.36,77.36,39.9,16.52,0,93.380661
102.29,69.36,77.36,39.8,16.42,0,102.279771
95.11,69.36,77.36,39.7,16.52,0,95.100489
100.67,69.36,77.36,39.7,16.52,0,100.659933
93.59,69.36,77.36,39.7,16.32,0,93.580641
97.33,69.36,77.36,39.8,16.52,0,97.320267
97.74,69.36,77.36,39.8,16.42,0,97.730226
94.1,69.36,77.36,39.8,16.52,0,94.09059
99.15,69.36,77.36,39.7,16.42,0,99.140085
93.39,69.36,77.36,39.7,16.32,0,93.380661
101.48,69.36,77.36,39.8,16.42,0,101.469852
99.25,69.36,77.36,39.8,16.42,0,99.240075
102.29,69.36,77.36,39.9,16.42,0,102.279771
93.39,69.36,77.36,39.9,16.42,0,93.380661
94.5,69.36,77.36,39.8,16.32,0,94.49055
100.27,69.36,77.36,39.7,16.32,0,100.259973
96.73,69.36,77.36,39.7,16.42,0,96.720327
98.85,69.36,77.36,39.7,16.42,0,98.840115
102.29,69.36,77.36,39.7,16.52,0,102.279771
93.59,69.36,77.36,39.6,16.52,0,93.580641
101.58,69.36,77.36,39.5,16.32,0,101.569842
96.32,69.36,77.36,39.6,16.42,0,96.310368
102.29,69.36,77.36,39.7,16.32,0,102.279771
95.11,69.36,77.36,39.6,16.42,0,95.100489
93.39,69.36,77.36,39.7,16.42,0,93.380661
101.68,69.36,77.36,39.6,16.42,0,101.669832
94.91,69.36,77.36,39.5,16.32,0,94.900509
94.5,69.36,77.36,39.5,16.42,0,94.49055
100.06,69.36,77.36,39.6,16.42,0,100.049994
95.01,69.36,77.36,39.6,16.52,0,95.000499
97.33,69.36,77.36,39.6,16.42,0,97.320267
93.29,69.36,77.36,39.5,16.42,0,93.280671
101.48,69.36,77.36,39.4,16.52,0,101.469852
94.3,69.36,77.36,39.5,16.42,0,94.29057
93.39,69.36,77.36,39.5,16.52,0,93.380661
102.29,69.36,77.36,39.4,16.42,0,102.279771
93.8,69.36,77.36,39.3,16.32,0,93.79062
101.58,69.36,77.36,39.3,16.42,0,101.569842
94.1,69.36,77.36,39.3,16.42,0,94.09059
101.38,69.36,77.36,39.5,16.42,0,101.369862
93.49,69.36,77.36,39.4,16.42,0,93.480651
93.39,69.36,77.36,39.4,16.42,0,93.380661
102.29,69.36,77.36,39.4,16.52,0,102.279771
93.9,69.36,77.36,39.4,16.42,0,93.89061
100.27,69.36,77.36,39.4,16.52,0,100.259973
93.19,69.36,77.36,39.4,16.42,0,93.180681
93.29,69.36,77.36,39.4,16.42,0,93.280671
93.39,69.36,77.36,39.3,16.42,0,93.380661
102.29,69.36,77.36,39.4,16.23,0,102.279771
95.01,69.18,77.18,39.3,16.52,0,95.000499
94,69.18,77.18,39.3,16.52,0,93.9906
102.29,69.18,77.18,39.4,16.42,0,102.279771
93.29,69.18,77.18,39.4,16.42,0,93.280671
102.29,69.18,77.18,39.4,16.52,0,102.279771
101.68,69.18,77.18,39.5,16.42,0,101.669832
97.94,69.18,77.18,39.5,16.52,0,97.930206
93.29,69.18,77.18,39.5,16.52,0,93.280671
101.98,69.18,77.18,39.5,16.42,0,101.969802
93.69,69.18,77.18,39.5,16.42,0,93.680631
96.02,69.18,77.18,39.6,16.42,0,96.010398
101.07,69.18,77.18,39.5,16.32,0,101.059893
93.69,69.18,77.18,39.5,16.32,0,93.680631
102.29,69.18,77.18,39.5,16.32,0,102.279771
98.45,69.18,77.18,39.6,16.32,0,98.440155
93.59,69.18,77.18,39.6,16.42,0,93.580641
102.29,69.18,77.18,39.6,16.32,0,102.279771
93.29,69.36,77.36,39.7,16.42,0,93.280671
94.2,69.36,77.36,39.5,16.42,0,94.19058
94.5,69.36,77.36,39.6,16.42,0,94.49055
93.8,69.36,77.36,39.5,16.23,0,93.79062
102.29,69.54,77.54,39.4,16.23,0,102.279771
94.1,69.54,77.54,39.3,16.32,0,94.09059
100.57,69.54,77.54,39.3,16.23,0,100.559943
94.6,69.54,77.54,39.2,16.23,0,94.59054
96.32,69.72,77.72,39.2,16.32,0,96.310368
98.55,69.72,77.72,39.2,16.32,0,98.540145
93.49,69.72,77.72,39.1,16.32,0,93.480651
102.29,69.72,77.72,39,16.23,0,102.279771
93.39,69.9,77.9,39,16.23,0,93.380661
102.29,69.9,77.9,38.8,16.13,0,102.279771
93.69,69.9,77.9,38.8,16.23,0,93.680631
101.58,69.9,77.9,38.7,16.23,0,101.569842
93.59,70.08,78.08,38.6,16.32,0,93.580641
100.87,70.08,78.08,38.7,16.23,0,100.859913
94.91,70.08,78.08,38.6,16.23,0,94.900509
96.53,70.08,78.08,38.6,16.23,0,96.520347
98.04,70.08,78.08,38.6,16.32,0,98.030196
94.81,70.26,78.26,38.4,16.23,0,94.800519
102.29,70.26,78.26,38.3,16.03,0,102.279771
93.49,70.26,78.26,38.2,16.32,0,93.480651
101.38,70.26,78.26,38.1,16.23,0,101.369862
93.39,70.44,78.44,38.2,16.23,0,93.380661
95.01,70.44,78.44,38.2,16.13,0,95.000499
101.07,70.44,78.44,38.1,16.23,0,101.059893
93.49,70.44,78.44,38.1,16.23,0,93.480651
94,70.44,78.44,38.1,16.23,0,93.9906
102.29,70.44,78.44,38,16.32,0,102.279771
101.18,70.44,78.44,38.1,16.42,0,101.169882
93.8,70.44,78.44,38.1,16.23,0,93.79062
94.81,70.44,78.44,38,16.32,0,94.800519
99.05,70.44,78.44,38.2,16.23,0,99.040095
95.31,70.44,78.44,38.1,16.32,0,95.300469
100.97,70.44,78.44,38,16.42,0,100.959903
93.09,70.44,78.44,38.1,16.32,0,93.080691
96.53,70.44,78.44,38.1,16.32,0,96.520347
102.29,70.44,78.44,38.3,16.32,0,102.279771
97.94,70.44,78.44,38.3,16.42,0,97.930206
93.59,70.44,78.44,38.4,16.32,0,93.580641
94.2,70.44,78.44,38.4,16.23,0,94.19058
102.29,70.44,78.44,38.3,16.23,0,102.279771
93.39,70.44,78.44,38.3,16.32,0,93.380661
102.29,70.44,78.44,38.4,16.23,0,102.279771
98.34,70.44,78.44,38.5,16.32,0,98.330166
93.9,70.44,78.44,38.5,16.23,0,93.89061
98.85,70.44,78.44,38.7,16.32,0,98.840115
93.69,70.44,78.44,38.7,16.42,0,93.680631
94.71,70.44,78.44,38.6,16.32,0,94.700529
102.29,70.26,78.26,38.4,16.32,0,102.279771
101.07,70.44,78.44,38.4,16.32,0,101.059893
93.29,70.26,78.26,38.5,16.32,0,93.280671
96.53,70.26,78.26,38.5,16.32,0,96.520347
96.12,70.26,78.26,38.2,16.42,0,96.110388
93.09,70.26,78.26,38.4,16.32,0,93.080691
94.2,70.26,78.26,38.6,16.42,0,94.19058
101.18,70.26,78.26,39.1,16.32,0,101.169882
102.29,70.26,78.26,39.4,16.32,0,102.279771
94.2,70.26,78.26,39.7,16.32,0,94.19058
93.39,70.26,78.26,39.6,16.32,0,93.380661
101.78,70.26,78.26,39.5,16.32,0,101.769822
98.04,70.26,78.26,39.3,16.32,0,98.030196
93.39,70.08,78.08,39.4,16.42,0,93.380661
102.29,70.08,78.08,39.5,16.32,0,102.279771
94.71,70.08,78.08,39.5,16.32,0,94.700529
93.49,70.08,78.08,39.5,16.32,0,93.480651
96.93,70.08,78.08,39.7,16.32,0,96.920307
93.39,70.08,78.08,39.6,16.32,0,93.380661
102.19,70.08,78.08,39.5,16.32,0,102.179781
95.21,70.08,78.08,39.6,16.42,0,95.200479
97.03,70.08,78.08,39.5,16.32,0,97.020297
94.81,70.08,78.08,39.4,16.42,0,94.800519
93.8,70.08,78.08,39.1,16.32,0,93.79062
102.19,70.08,78.08,38.9,16.32,0,102.179781
93.29,70.08,78.08,38.8,16.32,0,93.280671
98.55,70.08,78.08,38.7,16.32,0,98.540145
94.6,70.08,78.08,38.6,16.32,0,94.59054
100.16,70.08,78.08,38.6,16.42,0,100.149984
94.4,70.08,78.08,38.5,16.32,0,94.39056
99.76,70.08,78.08,38.5,16.42,0,99.750024
94.2,70.08,78.08,38.5,16.32,0,94.19058
102.29,69.9,77.9,38.5,16.42,0,102.279771
98.04,69.9,77.9,38.5,16.32,0,98.030196
93.39,69.9,77.9,38.5,16.42,0,93.380661
94.4,69.9,77.9,38.5,16.32,0,94.39056
102.29,69.9,77.9,38.4,16.32,0,102.279771
99.15,69.9,77.9,38.4,16.42,0,99.140085
93.59,69.9,77.9,38.6,16.32,0,93.580641
102.29,69.9,77.9,38.7,16.32,0,102.279771
93.49,69.9,77.9,38.6,16.32,0,93.480651
93.49,69.9,77.9,38.5,16.23,0,93.480651
101.88,69.9,77.9,38.5,16.32,0,101.869812
96.22,69.9,77.9,38.5,16.32,0,96.210378
95.41,69.9,77.9,38.6,16.42,0,95.400459
95.82,69.9,77.9,38.7,16.42,0,95.810418
101.28,69.9,77.9,38.6,16.42,0,101.269872
96.83,69.9,77.9,38.6,16.13,0,96.820317
100.06,69.9,77.9,38.5,16.42,0,100.049994
93.59,69.9,77.9,38.5,16.42,0,93.580641
93.59,69.9,77.9,38.6,16.42,0,93.580641
102.29,69.9,77.9,38.6,16.42,0,102.279771
